user_id,name,age,gender,target_gender,location,occupation,anxiety,avoidance,Lifestyle,Arts & Creativity,Music,Movies & Shows,Intellectual & Learning,Food & Drinks,Sports & Outdoor,Gaming & Digital,Travel & Culture,Personality & Values,Relationship Intent
200.0,Menuwan,24.0,Male,Female,Colombo,Construction Worker,4.04,5.78,"[""Pet Lover"", ""Digital Nomad""]","[""Poetry"", ""DIY & Crafts""]","[""Indie""]","[""Documentaries"", ""Romance"", ""Sitcoms""]","[""Science"", ""Psychology"", ""AI & Machine Learning""]","[""Wine"", ""Fine Dining""]","[""Football"", ""Camping"", ""Surfing"", ""Basketball""]","[""Board Games"", ""Console Gaming"", ""PC Gaming""]","[""Backpacking""]","[""Politically Active"", ""Feminist"", ""Spiritual""]","[""Marriage""]"
201.0,Pinidi Gunasekara,19.0,Male,Female,Matara,Journalist,4.51,4.55,"[""Fitness"", ""Vegetarian"", ""Nightlife"", ""Digital Nomad""]","[""Photography""]","[""Rock"", ""K-Pop""]","[""Horror""]","[""Philosophy"", ""Science"", ""History""]","[""Fine Dining""]","[""Adventure Sports"", ""Cycling"", ""Hiking"", ""Cricket""]","[""VR""]","[""Museums"", ""Mountains"", ""Luxury Travel"", ""Backpacking""]","[""Environmentalist"", ""Atheist""]","[""Casual Dating""]"
202.0,Navodi Dias,35.0,Male,Female,Galle,Doctor,4.29,3.67,"[""Nightlife"", ""Pet Lover"", ""Fitness""]","[""Photography"", ""Graphic Design"", ""Fashion""]","[""EDM""]","[""K-Dramas""]","[""Startups"", ""AI & Machine Learning"", ""History"", ""Technology""]","[""Fine Dining"", ""Spicy Food"", ""Craft Beer""]","[""Surfing"", ""Cricket"", ""Swimming"", ""Adventure Sports""]","[""PC Gaming"", ""VR"", ""Mobile Gaming"", ""eSports""]","[""Museums"", ""Cultural Festivals"", ""Luxury Travel""]","[""Atheist"", ""Family-Oriented"", ""Career-Focused"", ""Religious""]","[""Open Relationship""]"
203.0,Kavindu,38.0,Male,Female,Kalutara,Bank Officer,2.7,2.65,"[""Traveling"", ""Vegan"", ""Night Owl"", ""Digital Nomad""]","[""Painting"", ""Writing""]","[""Hip-Hop""]","[""K-Dramas"", ""Sitcoms"", ""Romance""]","[""History""]","[""Spicy Food"", ""Street Food"", ""Fine Dining""]","[""Adventure Sports""]","[""Dungeons & Dragons""]","[""Beaches""]","[""Environmentalist""]","[""Marriage""]"
204.0,Chamara,37.0,Male,Female,Kalutara,Nurse,4.09,1.0,"[""Early Bird"", ""Nightlife""]","[""Photography""]","[""Playing Instruments"", ""Hip-Hop"", ""Singing""]","[""Romance"", ""Documentaries"", ""K-Dramas"", ""Thriller""]","[""Philosophy"", ""Technology"", ""Startups""]","[""Craft Beer"", ""Cooking"", ""Baking""]","[""Camping""]","[""VR"", ""Mobile Gaming""]","[""Cultural Festivals""]","[""Environmentalist""]","[""Casual Dating""]"
205.0,Isuri,37.0,Female,Male,Monaragala,Civil Servant,6.61,3.66,"[""Meditation"", ""Digital Nomad"", ""Fitness"", ""Gym""]","[""Interior Design"", ""Writing"", ""Poetry"", ""Photography""]","[""Jazz"", ""Pop"", ""EDM""]","[""Horror"", ""Sitcoms"", ""Sci-Fi"", ""Anime""]","[""Technology"", ""Books & Reading""]","[""Fine Dining"", ""Coffee""]","[""Swimming""]","[""Web3"", ""VR"", ""PC Gaming""]","[""Mountains"", ""Languages"", ""Road Trips""]","[""Family-Oriented"", ""Atheist"", ""Feminist"", ""Religious""]","[""Long-Term Relationship""]"
206.0,Menuwan,18.0,Male,Female,Matara,Civil Servant,2.1,3.46,"[""Pet Lover"", ""Vegetarian""]","[""Photography""]","[""Indie"", ""Playing Instruments"", ""Pop""]","[""Romance""]","[""Psychology"", ""Philosophy"", ""Technology"", ""History""]","[""Cooking"", ""Baking""]","[""Basketball"", ""Adventure Sports"", ""Swimming""]","[""Dungeons & Dragons"", ""Mobile Gaming""]","[""Backpacking"", ""Cultural Festivals"", ""Beaches"", ""Mountains""]","[""Atheist"", ""Feminist""]","[""Still Figuring It Out""]"
207.0,Pasan,33.0,Female,Male,Monaragala,Construction Worker,2.3,2.51,"[""Pet Lover"", ""Vegan"", ""Vegetarian"", ""Yoga""]","[""Writing""]","[""EDM"", ""Jazz""]","[""Anime"", ""Thriller"", ""Sci-Fi""]","[""Philosophy"", ""Psychology"", ""Self-Improvement"", ""AI & Machine Learning""]","[""Coffee""]","[""Cricket""]","[""Console Gaming"", ""eSports"", ""Board Games""]","[""Languages"", ""Luxury Travel"", ""Museums""]","[""Religious""]","[""Still Figuring It Out""]"
208.0,Dinesh,27.0,Female,Male,Galle,Business Owner,4.59,2.3,"[""Pet Lover"", ""Meditation"", ""Nightlife"", ""Gym""]","[""Photography""]","[""Pop"", ""Singing"", ""Indie"", ""EDM""]","[""Horror"", ""Sitcoms"", ""Anime"", ""Romance""]","[""Books & Reading"", ""AI & Machine Learning""]","[""Fine Dining""]","[""Cricket"", ""Adventure Sports"", ""Hiking"", ""Swimming""]","[""VR"", ""Console Gaming"", ""Mobile Gaming"", ""Crypto""]","[""Road Trips"", ""Beaches"", ""Languages""]","[""Environmentalist"", ""Politically Active"", ""Family-Oriented"", ""Career-Focused""]","[""Open Relationship""]"
209.0,Heshan Fonseka,31.0,Female,Male,Hambantota,Construction Worker,3.6,4.73,"[""Yoga"", ""Meditation"", ""Night Owl"", ""Early Bird""]","[""Writing""]","[""Classical"", ""Pop""]","[""Thriller"", ""Documentaries"", ""Romance"", ""Horror""]","[""History""]","[""Spicy Food"", ""Baking""]","[""Camping"", ""Cycling"", ""Surfing"", ""Hiking""]","[""Web3"", ""Dungeons & Dragons"", ""VR""]","[""Languages"", ""Mountains"", ""Beaches""]","[""Politically Active""]","[""Casual Dating""]"
210.0,Nethma,28.0,Male,Female,Kalutara,Engineer,4.93,1.15,"[""Early Bird"", ""Vegan""]","[""Fashion"", ""Painting""]","[""Pop""]","[""Anime"", ""Thriller"", ""Horror"", ""Sci-Fi""]","[""Books & Reading"", ""Self-Improvement""]","[""Cooking""]","[""Swimming"", ""Adventure Sports"", ""Basketball""]","[""Console Gaming""]","[""Mountains""]","[""Atheist"", ""Feminist"", ""Environmentalist""]","[""Open Relationship""]"
211.0,Pasan,21.0,Female,Male,Ratnapura,Police Officer,4.36,3.44,"[""Gym"", ""Early Bird""]","[""Photography"", ""Poetry""]","[""EDM"", ""Hip-Hop""]","[""Romance""]","[""Technology"", ""Books & Reading"", ""History""]","[""Baking"", ""Coffee"", ""Fine Dining""]","[""Adventure Sports"", ""Swimming""]","[""Console Gaming"", ""Crypto"", ""eSports""]","[""Road Trips"", ""Museums"", ""Cultural Festivals""]","[""Environmentalist"", ""Feminist"", ""Politically Active"", ""Spiritual""]","[""Casual Dating""]"
212.0,Hansani,22.0,Male,Female,Monaragala,Accountant,1.73,3.88,"[""Traveling""]","[""Interior Design"", ""Filmmaking"", ""Photography""]","[""Hip-Hop""]","[""K-Dramas"", ""Anime"", ""Sci-Fi"", ""Thriller""]","[""AI & Machine Learning"", ""Self-Improvement"", ""Philosophy"", ""History""]","[""Baking"", ""Cooking""]","[""Surfing"", ""Adventure Sports"", ""Hiking"", ""Swimming""]","[""VR"", ""Mobile Gaming"", ""PC Gaming"", ""Web3""]","[""Beaches""]","[""Spiritual"", ""Career-Focused"", ""Family-Oriented""]","[""Casual Dating""]"
213.0,Vimukthi,22.0,Female,Male,Gampaha,Engineer,3.86,1.84,"[""Fitness"", ""Yoga""]","[""Filmmaking"", ""Writing""]","[""Indie"", ""Jazz"", ""Classical"", ""EDM""]","[""Sitcoms"", ""Romance"", ""Thriller"", ""K-Dramas""]","[""Technology""]","[""Craft Beer""]","[""Surfing""]","[""PC Gaming"", ""Web3"", ""Dungeons & Dragons"", ""Mobile Gaming""]","[""Road Trips"", ""Museums"", ""Mountains"", ""Backpacking""]","[""Politically Active"", ""Atheist"", ""Career-Focused""]","[""Casual Dating""]"
214.0,Udara,33.0,Female,Male,Colombo,Lawyer,5.47,3.88,"[""Vegan"", ""Fitness""]","[""Interior Design"", ""Fashion"", ""Filmmaking""]","[""Hip-Hop"", ""Jazz"", ""EDM"", ""Playing Instruments""]","[""Thriller"", ""Romance""]","[""Self-Improvement"", ""Technology""]","[""Baking"", ""Street Food"", ""Coffee"", ""Craft Beer""]","[""Basketball"", ""Hiking"", ""Adventure Sports""]","[""Crypto"", ""Mobile Gaming""]","[""Backpacking"", ""Languages"", ""Road Trips"", ""Beaches""]","[""Politically Active"", ""Family-Oriented"", ""Atheist"", ""Environmentalist""]","[""Open Relationship""]"
215.0,Dilshan,39.0,Female,Male,Colombo,Student,4.18,2.09,"[""Night Owl"", ""Vegetarian""]","[""Filmmaking"", ""Graphic Design"", ""Painting""]","[""Rock"", ""Singing"", ""K-Pop"", ""EDM""]","[""Horror"", ""K-Dramas""]","[""Philosophy"", ""AI & Machine Learning""]","[""Baking"", ""Spicy Food"", ""Coffee""]","[""Hiking"", ""Cycling""]","[""Web3"", ""eSports"", ""Console Gaming""]","[""Beaches"", ""Luxury Travel""]","[""Politically Active"", ""Spiritual"", ""Family-Oriented"", ""Religious""]","[""Casual Dating""]"
216.0,Sinoli Wickramasinghe,30.0,Female,Male,Ratnapura,Engineer,1.98,3.44,"[""Traveling"", ""Nightlife""]","[""Writing""]","[""Singing"", ""Playing Instruments""]","[""Horror"", ""Anime"", ""K-Dramas"", ""Documentaries""]","[""History"", ""Philosophy"", ""Psychology"", ""Self-Improvement""]","[""Craft Beer""]","[""Basketball"", ""Football"", ""Cycling""]","[""Console Gaming"", ""VR""]","[""Road Trips"", ""Mountains"", ""Backpacking"", ""Cultural Festivals""]","[""Career-Focused""]","[""Long-Term Relationship""]"
217.0,Bimasha Hettiarachchi,34.0,Female,Male,Kalutara,Tourism Guide,4.79,1.07,"[""Traveling"", ""Vegetarian"", ""Vegan""]","[""Photography"", ""DIY & Crafts"", ""Writing""]","[""K-Pop"", ""EDM"", ""Pop""]","[""Thriller""]","[""Science"", ""Philosophy""]","[""Baking"", ""Street Food"", ""Coffee""]","[""Hiking""]","[""Board Games"", ""Mobile Gaming"", ""Console Gaming""]","[""Road Trips"", ""Museums"", ""Languages""]","[""Religious""]","[""Casual Dating""]"
218.0,Thurya Dias,37.0,Male,Female,Colombo,Lawyer,1.64,2.93,"[""Gym"", ""Yoga""]","[""Filmmaking"", ""Graphic Design""]","[""Playing Instruments"", ""Pop"", ""K-Pop"", ""Rock""]","[""Anime"", ""Sci-Fi""]","[""Self-Improvement"", ""History"", ""Technology"", ""Books & Reading""]","[""Fine Dining"", ""Coffee"", ""Baking"", ""Cooking""]","[""Adventure Sports"", ""Hiking"", ""Surfing"", ""Cycling""]","[""Web3"", ""PC Gaming""]","[""Luxury Travel"", ""Mountains"", ""Cultural Festivals"", ""Road Trips""]","[""Religious"", ""Spiritual""]","[""Open Relationship""]"
219.0,Heshan Dharmawardana,34.0,Male,Female,Kegalle,Journalist,5.34,4.5,"[""Yoga"", ""Fitness"", ""Traveling"", ""Nightlife""]","[""DIY & Crafts"", ""Interior Design""]","[""Singing"", ""Jazz"", ""K-Pop"", ""Playing Instruments""]","[""Documentaries""]","[""Books & Reading""]","[""Craft Beer"", ""Coffee"", ""Wine""]","[""Cricket""]","[""Console Gaming"", ""VR"", ""Dungeons & Dragons"", ""PC Gaming""]","[""Backpacking"", ""Mountains"", ""Museums"", ""Luxury Travel""]","[""Atheist""]","[""Casual Dating""]"
220.0,Pathum,33.0,Female,Male,Monaragala,Pharmacist,1.27,3.69,"[""Night Owl"", ""Vegetarian""]","[""Poetry"", ""Graphic Design""]","[""EDM"", ""Jazz"", ""Rock""]","[""Sitcoms"", ""Anime""]","[""History""]","[""Baking"", ""Craft Beer"", ""Coffee"", ""Cooking""]","[""Cycling"", ""Adventure Sports"", ""Swimming""]","[""Mobile Gaming"", ""eSports"", ""VR""]","[""Backpacking"", ""Museums"", ""Beaches"", ""Luxury Travel""]","[""Feminist""]","[""Marriage""]"
221.0,Tharushi Tennakon,33.0,Male,Female,Kalutara,Chef,4.52,5.35,"[""Vegan""]","[""Interior Design"", ""Poetry"", ""DIY & Crafts""]","[""K-Pop"", ""Singing""]","[""Thriller""]","[""Psychology""]","[""Coffee"", ""Spicy Food""]","[""Adventure Sports"", ""Football"", ""Surfing""]","[""Dungeons & Dragons"", ""Crypto"", ""Web3"", ""PC Gaming""]","[""Road Trips"", ""Languages"", ""Cultural Festivals"", ""Luxury Travel""]","[""Spiritual"", ""Environmentalist"", ""Feminist""]","[""Long-Term Relationship""]"
222.0,Kalana,19.0,Male,Female,Kandy,Engineer,1.44,4.22,"[""Yoga"", ""Meditation"", ""Early Bird""]","[""Photography"", ""Graphic Design"", ""Interior Design"", ""DIY & Crafts""]","[""K-Pop"", ""Classical"", ""EDM""]","[""Sci-Fi"", ""Thriller"", ""Anime"", ""Documentaries""]","[""AI & Machine Learning""]","[""Wine"", ""Spicy Food"", ""Cooking""]","[""Camping""]","[""VR"", ""eSports"", ""Web3"", ""PC Gaming""]","[""Luxury Travel"", ""Road Trips"", ""Beaches""]","[""Feminist"", ""Career-Focused"", ""Religious"", ""Atheist""]","[""Open Relationship""]"
223.0,Kavindi Hapuarachchi,34.0,Female,Male,Kandy,Bank Officer,4.76,3.8,"[""Pet Lover"", ""Digital Nomad""]","[""Fashion"", ""Filmmaking"", ""Photography""]","[""EDM"", ""Jazz""]","[""Sitcoms""]","[""AI & Machine Learning""]","[""Spicy Food"", ""Coffee"", ""Fine Dining""]","[""Camping"", ""Football""]","[""Board Games""]","[""Road Trips"", ""Mountains"", ""Museums""]","[""Family-Oriented"", ""Feminist""]","[""Long-Term Relationship""]"
224.0,Nipuni,19.0,Male,Female,Colombo,Student,2.53,4.73,"[""Fitness"", ""Meditation"", ""Gym""]","[""DIY & Crafts""]","[""Rock"", ""Jazz""]","[""K-Dramas"", ""Sitcoms"", ""Anime""]","[""Startups"", ""Science""]","[""Coffee"", ""Cooking"", ""Baking"", ""Street Food""]","[""Cycling"", ""Football"", ""Camping"", ""Basketball""]","[""Crypto"", ""Web3"", ""Dungeons & Dragons""]","[""Backpacking"", ""Beaches""]","[""Family-Oriented"", ""Spiritual"", ""Atheist"", ""Politically Active""]","[""Marriage""]"
225.0,Menuwan,24.0,Male,Female,Kegalle,Journalist,2.32,4.46,"[""Gym""]","[""DIY & Crafts"", ""Filmmaking""]","[""Playing Instruments"", ""Singing"", ""Pop""]","[""K-Dramas"", ""Romance""]","[""Self-Improvement"", ""Science"", ""Books & Reading"", ""Psychology""]","[""Wine"", ""Coffee"", ""Street Food"", ""Fine Dining""]","[""Adventure Sports"", ""Swimming"", ""Hiking""]","[""Web3"", ""Crypto"", ""PC Gaming""]","[""Languages"", ""Backpacking"", ""Beaches"", ""Mountains""]","[""Politically Active"", ""Spiritual"", ""Family-Oriented"", ""Environmentalist""]","[""Long-Term Relationship""]"
226.0,Lahiru,24.0,Male,Female,Monaragala,Bank Officer,1.76,3.17,"[""Nightlife"", ""Yoga""]","[""Interior Design"", ""Poetry""]","[""K-Pop"", ""Pop""]","[""Thriller"", ""Anime"", ""Sci-Fi"", ""Romance""]","[""Philosophy"", ""Self-Improvement""]","[""Wine"", ""Cooking"", ""Baking""]","[""Surfing""]","[""Crypto"", ""PC Gaming"", ""Console Gaming"", ""Mobile Gaming""]","[""Languages"", ""Museums"", ""Beaches"", ""Road Trips""]","[""Feminist"", ""Spiritual""]","[""Still Figuring It Out""]"
227.0,Vimukthi,19.0,Female,Male,Monaragala,Pharmacist,5.29,4.01,"[""Fitness"", ""Pet Lover""]","[""Painting"", ""Writing"", ""Photography""]","[""K-Pop""]","[""Sitcoms"", ""Anime""]","[""Technology"", ""History"", ""AI & Machine Learning""]","[""Fine Dining"", ""Cooking"", ""Craft Beer""]","[""Surfing"", ""Camping""]","[""Board Games""]","[""Luxury Travel"", ""Backpacking""]","[""Environmentalist"", ""Religious""]","[""Marriage""]"
228.0,Anuki Gunasekara,34.0,Male,Female,Badulla,Lawyer,5.09,1.81,"[""Nightlife"", ""Night Owl"", ""Meditation"", ""Pet Lover""]","[""Filmmaking"", ""Fashion"", ""Interior Design"", ""Painting""]","[""K-Pop"", ""Pop"", ""Hip-Hop"", ""Singing""]","[""K-Dramas"", ""Thriller""]","[""Startups"", ""Books & Reading""]","[""Spicy Food"", ""Baking""]","[""Adventure Sports"", ""Hiking"", ""Cricket""]","[""PC Gaming"", ""eSports"", ""Console Gaming""]","[""Mountains""]","[""Career-Focused"", ""Environmentalist"", ""Spiritual""]","[""Open Relationship""]"
229.0,Menuwan,20.0,Male,Female,Kegalle,Pharmacist,4.14,3.29,"[""Vegan"", ""Night Owl"", ""Gym"", ""Vegetarian""]","[""Photography"", ""Writing"", ""Fashion"", ""DIY & Crafts""]","[""Classical"", ""Indie""]","[""Sci-Fi"", ""Documentaries"", ""Anime""]","[""Philosophy"", ""AI & Machine Learning"", ""History""]","[""Fine Dining"", ""Coffee""]","[""Basketball"", ""Swimming"", ""Camping""]","[""Console Gaming"", ""Mobile Gaming"", ""PC Gaming""]","[""Luxury Travel"", ""Beaches"", ""Mountains""]","[""Politically Active"", ""Religious"", ""Career-Focused""]","[""Casual Dating""]"
230.0,Nuwan,18.0,Female,Male,Matara,Construction Worker,3.41,5.3,"[""Meditation""]","[""Filmmaking""]","[""K-Pop"", ""Rock"", ""Singing"", ""Hip-Hop""]","[""Documentaries""]","[""Startups"", ""Technology""]","[""Spicy Food"", ""Street Food""]","[""Camping""]","[""Crypto"", ""PC Gaming""]","[""Beaches"", ""Languages"", ""Road Trips""]","[""Family-Oriented"", ""Career-Focused"", ""Religious""]","[""Open Relationship""]"
231.0,Don Tennakon,40.0,Male,Female,Galle,Bank Officer,3.47,4.77,"[""Digital Nomad""]","[""Painting""]","[""Indie"", ""Singing""]","[""Documentaries"", ""Horror"", ""Sci-Fi"", ""Anime""]","[""Startups"", ""Philosophy""]","[""Baking"", ""Spicy Food"", ""Street Food"", ""Fine Dining""]","[""Football""]","[""Mobile Gaming"", ""Board Games"", ""Crypto""]","[""Backpacking"", ""Beaches"", ""Mountains"", ""Road Trips""]","[""Religious"", ""Politically Active""]","[""Open Relationship""]"
232.0,Savindi,22.0,Male,Female,Badulla,Pharmacist,1.0,1.45,"[""Yoga"", ""Traveling"", ""Night Owl"", ""Vegan""]","[""Painting"", ""Filmmaking"", ""Writing""]","[""Jazz"", ""Classical"", ""Singing""]","[""Sitcoms"", ""K-Dramas""]","[""Technology"", ""Science""]","[""Craft Beer""]","[""Cycling"", ""Basketball"", ""Hiking"", ""Football""]","[""Board Games"", ""Crypto"", ""Dungeons & Dragons"", ""PC Gaming""]","[""Languages"", ""Museums""]","[""Politically Active"", ""Family-Oriented"", ""Religious"", ""Feminist""]","[""Open Relationship""]"
233.0,Amila,23.0,Female,Male,Kandy,Engineer,2.64,1.75,"[""Nightlife"", ""Fitness"", ""Meditation"", ""Vegan""]","[""Filmmaking"", ""Painting""]","[""Pop"", ""Playing Instruments"", ""K-Pop"", ""Classical""]","[""Romance"", ""Anime"", ""Sci-Fi"", ""K-Dramas""]","[""Books & Reading"", ""Technology"", ""Self-Improvement""]","[""Cooking"", ""Craft Beer""]","[""Basketball"", ""Adventure Sports""]","[""Web3"", ""Console Gaming"", ""Dungeons & Dragons""]","[""Cultural Festivals"", ""Languages"", ""Beaches"", ""Luxury Travel""]","[""Family-Oriented"", ""Environmentalist"", ""Politically Active""]","[""Casual Dating""]"
234.0,Oshadi Liyanage,19.0,Female,Male,Kandy,Electrician,3.27,2.35,"[""Nightlife"", ""Yoga"", ""Early Bird"", ""Vegetarian""]","[""Filmmaking"", ""DIY & Crafts"", ""Fashion"", ""Poetry""]","[""Classical"", ""Indie""]","[""Anime""]","[""Philosophy"", ""AI & Machine Learning"", ""Psychology"", ""Technology""]","[""Baking"", ""Cooking"", ""Wine""]","[""Cycling"", ""Surfing""]","[""PC Gaming"", ""Board Games"", ""VR"", ""eSports""]","[""Backpacking""]","[""Environmentalist""]","[""Long-Term Relationship""]"
235.0,Shanuli,26.0,Male,Female,Galle,Lawyer,3.78,3.82,"[""Digital Nomad"", ""Nightlife""]","[""Poetry"", ""Photography"", ""Fashion"", ""Writing""]","[""EDM"", ""Jazz"", ""Rock"", ""Classical""]","[""Romance"", ""Anime""]","[""Psychology""]","[""Fine Dining"", ""Baking"", ""Spicy Food"", ""Craft Beer""]","[""Football""]","[""VR"", ""eSports""]","[""Cultural Festivals"", ""Road Trips"", ""Beaches""]","[""Religious""]","[""Marriage""]"
236.0,Bimasha Hettiarachchi,19.0,Female,Male,Galle,Bank Officer,4.3,3.84,"[""Yoga"", ""Traveling"", ""Nightlife"", ""Digital Nomad""]","[""Fashion"", ""Interior Design"", ""Filmmaking""]","[""Singing""]","[""Horror""]","[""Science""]","[""Cooking"", ""Baking"", ""Wine""]","[""Cricket""]","[""Console Gaming"", ""Mobile Gaming""]","[""Beaches"", ""Luxury Travel"", ""Cultural Festivals"", ""Road Trips""]","[""Atheist"", ""Religious""]","[""Still Figuring It Out""]"
237.0,Nimesha,24.0,Female,Male,Badulla,Marketing Executive,2.22,3.92,"[""Yoga"", ""Early Bird"", ""Digital Nomad""]","[""Poetry""]","[""K-Pop"", ""Indie""]","[""K-Dramas""]","[""AI & Machine Learning"", ""Startups"", ""Technology""]","[""Coffee""]","[""Surfing""]","[""Web3""]","[""Luxury Travel"", ""Beaches"", ""Backpacking""]","[""Politically Active"", ""Atheist"", ""Religious""]","[""Casual Dating""]"
238.0,Savindi,28.0,Female,Male,Matara,Software Developer,3.55,3.8,"[""Night Owl""]","[""Graphic Design"", ""Fashion""]","[""Jazz"", ""Singing"", ""Pop""]","[""Anime"", ""Sci-Fi""]","[""History"", ""AI & Machine Learning"", ""Technology"", ""Self-Improvement""]","[""Coffee"", ""Baking"", ""Craft Beer""]","[""Football"", ""Adventure Sports"", ""Surfing"", ""Swimming""]","[""eSports"", ""Dungeons & Dragons"", ""Web3"", ""Mobile Gaming""]","[""Mountains"", ""Backpacking"", ""Road Trips"", ""Languages""]","[""Career-Focused"", ""Atheist""]","[""Still Figuring It Out""]"
239.0,Maheshi,37.0,Female,Male,Monaragala,Software Developer,2.76,3.73,"[""Vegetarian"", ""Pet Lover""]","[""Filmmaking"", ""Photography"", ""DIY & Crafts""]","[""Indie"", ""Hip-Hop"", ""Pop"", ""Singing""]","[""Sci-Fi"", ""K-Dramas""]","[""History"", ""AI & Machine Learning""]","[""Street Food"", ""Fine Dining""]","[""Surfing""]","[""eSports"", ""Console Gaming""]","[""Museums"", ""Road Trips""]","[""Feminist"", ""Environmentalist""]","[""Long-Term Relationship""]"
240.0,Ravindu Dias,26.0,Male,Female,Kalutara,Farmer,3.9,5.58,"[""Pet Lover""]","[""Filmmaking"", ""Interior Design"", ""Poetry"", ""Photography""]","[""K-Pop"", ""Pop"", ""Rock""]","[""Documentaries"", ""Sitcoms"", ""Romance""]","[""Books & Reading"", ""Psychology"", ""Startups""]","[""Craft Beer"", ""Cooking"", ""Wine"", ""Street Food""]","[""Cricket""]","[""VR"", ""Web3"", ""Console Gaming""]","[""Museums"", ""Mountains""]","[""Politically Active"", ""Atheist"", ""Feminist""]","[""Still Figuring It Out""]"
